clade_name	clade_taxid	ERR1995252	ERR1995225	ERR1995258	ERR1995217	ERR1995260	ERR1995241	ERR1995236	ERR1995231	ERR1995246	ERR1995267	ERR1995222	ERR1995255	ERR1995228	ERR1995226	ERR1995251	ERR1995263	ERR1995214	ERR1995235	ERR1995242	ERR1995248	ERR1995245	ERR1995232	ERR1995238	ERR1995219	ERR1995213	ERR1995264	ERR1995256	ERR1995221	ERR1995211	ERR1995266	ERR1995229	ERR1995254	ERR1995223	ERR1995247	ERR1995230	ERR1995237	ERR1995240	ERR1995259	ERR1995224	ERR1995253	ERR1995261	ERR1995216	ERR1995265	ERR1995212	ERR1995218	ERR1995220	ERR1995257	ERR1995239	ERR1995233	ERR1995244	ERR1995249	ERR1995243	ERR1995234	ERR1995250	ERR1995227	ERR1995215	ERR1995262
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola_CAG_634	2|1224|1236|91347|543|570|1263083	0	0	0.03392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00674	0	0	0	0	0	0	0	0.01219
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera	2|1224|1236|91347|543|579	0	0	0.01979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00865	0	0	0	0	0	0	0	0.10578
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata	2|1224|1236|91347|543|579|51288	0	0	0.00578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10578
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_cryocrescens	2|1224|1236|91347|543|579|580	0	0	0.01402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00865	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kosakonia	2|1224|1236|91347|543|1330547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kosakonia|s__Kosakonia_cowanii	2|1224|1236|91347|543|1330547|208223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia	2|1224|1236|91347|543|83654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata	2|1224|1236|91347|543|83654|83655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella	2|1224|1236|91347|543|160674	0	0	0.52073	0	0	0	0	0	0.0132	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0.00318	0	0	0	0	0	0	0	0	3.06068	0	0	0	0	0	0.54208	0	0	0	0	0	0	0	0	0	0.01051	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica	2|1224|1236|91347|543|160674|54291	0	0	0.26384	0	0	0	0	0	0.0132	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0.00318	0	0	0	0	0	0	0	0	3.03173	0	0	0	0	0	0.53273	0	0	0	0	0	0	0	0	0	0.01051	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_planticola	2|1224|1236|91347|543|160674|575	0	0	0.25091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02248	0	0	0	0	0	0.00672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_sp_T31	2|1224|1236|91347|543|160674|2054594	0	0	0.00597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00647	0	0	0	0	0	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae	2|1224|1236|91347|1903409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea	2|1224|1236|91347|1903409|53335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_sesami	2|1224|1236|91347|1903409|53335|1881110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	2|1224|1236|91347|1903412	0	0	0	0	0	0	0	0	0	0.22384	0	0	0.00335	0	0	0	0.12876	0	0	0	0	0	0	0	0	0	0.00865	0	0.02894	0	0.01174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia	2|1224|1236|91347|1903412|568	0	0	0	0	0	0	0	0	0	0.22384	0	0	0.00335	0	0	0	0.12876	0	0	0	0	0	0	0	0	0	0.00865	0	0.02894	0	0.01174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei	2|1224|1236|91347|1903412|568|569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00865	0	0	0	0.01174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_paralvei	2|1224|1236|91347|1903412|568|546367	0	0	0	0	0	0	0	0	0	0.22384	0	0	0.00335	0	0	0	0.12876	0	0	0	0	0	0	0	0	0	0	0	0.02894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	2|1224|1236|91347|1903414	0	0	0.0914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00899	0	0	0	0	0	0	0	0	0	0	0	0	0.24448
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella	2|1224|1236|91347|1903414|581	0	0	0.00685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0937
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella_morganii	2|1224|1236|91347|1903414|581|582	0	0	0.00685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0937
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	2|1224|1236|91347|1903414|583	0	0	0.08455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00899	0	0	0	0	0	0	0	0	0	0	0	0	0.15077
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_hauseri	2|1224|1236|91347|1903414|583|183417	0	0	0.01928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02182
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis	2|1224|1236|91347|1903414|583|584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00899	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_penneri	2|1224|1236|91347|1903414|583|102862	0	0	0.00282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00235
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_vulgaris	2|1224|1236|91347|1903414|583|585	0	0	0.06245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1266
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	2|1224|1236|91347|1903411	0	0	0	0	0	0	0	0	0	0.55883	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia	2|1224|1236|91347|1903411|613	0	0	0	0	0	0	0	0	0	0.55883	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_marcescens	2|1224|1236|91347|1903411|613|615	0	0	0	0	0	0	0	0	0	0.10888	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_ureilytica	2|1224|1236|91347|1903411|613|300181	0	0	0	0	0	0	0	0	0	0.44994	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	8.69132	0.09974	0.03363	0.66556	0.26842	0	0	0.1335	0.00436	0.06339	0.00247	0.23415	0.19047	0.14228	0	0	0.14229	0.00812	3.51738	0.00026	0	90.71657	0.00442	0.34904	0	0.06941	0.0003	0.48347	0.00715	5.72448	0.2056	0.01204	0.44372	0.17935	0.38445	11.83173	0.02129	0.02577	0.03267	0.23522	0.0008	0.2808	0	0	0	0.47604	0.44857	0.19115	1.34176	0.02194	0.04529	0.68652	0.0374	0.01525	0.01059	0.04127	0.01039
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2|1224|1236|135625|712	8.69132	0.09974	0.03363	0.66556	0.26842	0	0	0.1335	0.00436	0.06339	0.00247	0.23415	0.19047	0.14228	0	0	0.14229	0.00812	3.51738	0.00026	0	90.71657	0.00442	0.34904	0	0.06941	0.0003	0.48347	0.00715	5.72448	0.2056	0.01204	0.44372	0.17935	0.38445	11.83173	0.02129	0.02577	0.03267	0.23522	0.0008	0.2808	0	0	0	0.47604	0.44857	0.19115	1.34176	0.02194	0.04529	0.68652	0.0374	0.01525	0.01059	0.04127	0.01039
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter	2|1224|1236|135625|712|416916	0	0	0	0	0	0	0	0.00089	0	0	0	0	0	0	0	0	0.00145	0	0.00196	0	0	0.02202	0	0.00461	0	0	0	0.01657	0	0.02688	0.00985	0	0.00239	0	0.0069	0.02291	0	0	0.00045	0.00047	0	0.00047	0	0	0	0.00431	0	0	0.00258	0	0	0.00401	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	2|1224|1236|135625|712|416916|732	0	0	0	0	0	0	0	0.00089	0	0	0	0	0	0	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0.01657	0	0	0.0009	0	0.00239	0	0.0069	0.02291	0	0	0.00045	0	0	0.00047	0	0	0	0.00431	0	0	0.00258	0	0	0.00389	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis	2|1224|1236|135625|712|416916|739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449	0	0	0	0	0	0.02688	0.00895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_sp_oral_taxon_458	2|1224|1236|135625|712|416916|712148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196	0	0	0.02202	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	2|1224|1236|135625|712|724	8.69132	0.09974	0.03363	0.66556	0.26842	0	0	0.13261	0.00436	0.06339	0.00247	0.23415	0.19047	0.14228	0	0	0.14084	0.00812	3.51542	0.00026	0	90.69455	0.00442	0.34443	0	0.06941	0.0003	0.4669	0.00715	5.6976	0.19575	0.01204	0.44133	0.17935	0.37755	11.80882	0.02129	0.02577	0.03222	0.23476	0.0008	0.28033	0	0	0	0.47173	0.44857	0.19115	1.33918	0.02194	0.04529	0.68251	0.0374	0.01525	0.01059	0.04127	0.01039
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	2|1224|1236|135625|712|724|726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01143	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	0.00108	0	0.00129	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0	0	0	0.00029	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	2|1224|1236|135625|712|724|727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus	2|1224|1236|135625|712|724|735	0	0	0	0	0	0	0	0	0	0	0	0.00161	0	0	0	0	0	0	0	0	0	0.01751	0	0	0	0.0012	0	0	0	0	0	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	2|1224|1236|135625|712|724|729	5.74844	0.04034	0.01197	0.22333	0.10944	0	0	0.09118	0.00286	0.04067	0	0.06985	0.09703	0.06909	0	0	0.00725	0.00319	1.11606	0	0	32.58532	0.00193	0.15388	0	0.02676	0	0.2742	0.00561	2.2979	0.08895	0.00119	0.21196	0.13128	0.17465	4.23077	0.00804	0.01241	0.01622	0.10153	0.00039	0.11729	0	0	0	0.18003	0.11056	0.0896	0.47923	0.00958	0.01712	0.22232	0.01695	0.01199	0.00809	0.02744	0.00232
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus	2|1224|1236|135625|712|724|736	0	0	0	0	0	0	0	0	0	0	0	0.02455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_pittmaniae	2|1224|1236|135625|712|724|249188	0	0	0.00188	0.03204	0.00061	0	0	0.00303	0	0	0	0.05714	0	0	0	0	0.13062	0	0	0	0	0.04797	0.00248	0	0	0	0	0	0	0	0.03431	0.01014	0	0	0.07717	0.01262	0.00689	0	0	0.02994	0	0.03708	0	0	0	0	0.19688	0.0058	0.22289	0	0	0.21588	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_quentini	2|1224|1236|135625|712|724|123834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00998	0	0	0.01376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05	2|1224|1236|135625|712|724|1608898	2.94288	0.05939	0.01978	0.41019	0.15536	0	0	0.0384	0.0015	0.02273	0.00247	0.07337	0.09344	0.07319	0	0	0.00297	0.00493	2.37795	0.00026	0	57.98146	0	0.19054	0	0.04145	0.0003	0.19101	0.00154	3.3997	0.07248	0.00072	0.22829	0.04807	0.12306	7.56201	0.00637	0.01336	0.01601	0.10329	0.00041	0.12527	0	0	0	0.291	0.14113	0.09574	0.63706	0.01236	0.02817	0.2434	0.02045	0.00326	0.0025	0.01383	0.00807
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	2|1224|1236|135625|712|724|1078480	0	0	0	0	0.00301	0	0	0	0	0	0	0.00763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0.00057	0	0	0	0	0	0	0.00068	0	0	0	0.00043	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	2|1224|1236|72274|135621|286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens_group	2|1224|1236|72274|135621|286|136843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lactis	2|1224|1236|72274|135621|286|1615674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	2|1224|	0	0	0.08637	0.03132	9e-05	0.00597	0	0.18903	0	0.13356	0.00157	0.06592	0	0	0	0.00247	0.36973	0.1747	0	0	0	0	0	0.22793	0.00227	0.01416	0.15905	0	0.0011	0	0.99862	0.14468	0	0	0.13193	0	0.01493	0.23314	0.02546	0	0.00705	0.01024	0.14347	0.00283	0	0.00045	0	0.00393	0	0	0	0	0.00903	0	0	0	0.19981
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	2|1224||	0	0	0.08637	0.03132	9e-05	0.00597	0	0.18903	0	0.13356	0.00157	0.06592	0	0	0	0.00247	0.36973	0.1747	0	0	0	0	0	0.22793	0.00227	0.01416	0.15905	0	0.0011	0	0.99862	0.14468	0	0	0.13193	0	0.01493	0.23314	0.02546	0	0.00705	0.01024	0.14347	0.00283	0	0.00045	0	0.00393	0	0	0	0	0.00903	0	0	0	0.19981
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	2|1224|||	0	0	0.08637	0.03132	9e-05	0.00597	0	0.18903	0	0.13356	0.00157	0.06592	0	0	0	0.00247	0.36973	0.1747	0	0	0	0	0	0.22793	0.00227	0.01416	0.15905	0	0.0011	0	0.99862	0.14468	0	0	0.13193	0	0.01493	0.23314	0.02546	0	0.00705	0.01024	0.14347	0.00283	0	0.00045	0	0.00393	0	0	0	0	0.00903	0	0	0	0.19981
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	2|1224||||	0	0	0.08637	0.03132	9e-05	0.00597	0	0.18903	0	0.13356	0.00157	0.06592	0	0	0	0.00247	0.36973	0.1747	0	0	0	0	0	0.22793	0.00227	0.01416	0.15905	0	0.0011	0	0.99862	0.14468	0	0	0.13193	0	0.01493	0.23314	0.02546	0	0.00705	0.01024	0.14347	0.00283	0	0.00045	0	0.00393	0	0	0	0	0.00903	0	0	0	0.19981
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	2|1224|||||1262986	0	0	0.08637	0.03132	9e-05	0.00597	0	0.18903	0	0.13356	0.00157	0.06592	0	0	0	0.00247	0.36973	0.1747	0	0	0	0	0	0.22793	0.00227	0.01416	0.15905	0	0.0011	0	0.99862	0.14468	0	0	0.13193	0	0.01493	0.23314	0.02546	0	0.00705	0.01024	0.14347	0.00283	0	0.00045	0	0.00393	0	0	0	0	0.00903	0	0	0	0.19981
k__Bacteria|p__Spirochaetes	2|203691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53912	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65999	0	0	0	0	0	0	0	0.79968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia	2|203691|203692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53912	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65999	0	0	0	0	0	0	0	0.79968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales	2|203691|203692|1643686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53912	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65999	0	0	0	0	0	0	0	0.79968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
